id,url,plant_id,latin_name,phytophthora root rot,determinate habit,plant habit,blossom end shape,calyx constriction,calyx margin,calyx shape,fasciculated,filament color,flowers per axil,fruit corkiness,fruit length,fruit neck constriction,fruit pods per node,fruit position,fruit shape,fruit weight,fruit width,immature fruit color,leaf pubescence,leaf texture,locule number,mature fruit color,node anthocyanin,pedicel position at anthesis,peduncle insertion,seed color,stem anthocyanin,stem color,stem number,stem pubescence,stigma exsertion,days to maturity,accession uniformity,fruit persistance,fruit set,pungency,plant height,plant width,anther color,corolla color,corolla spots,cotyledon color,peduncle length,wall thickness,meloidogyne hapla egg,meloidogyne hapla gall,degree of pungency,bacterial leaf spot,cucumber mosiac virus,tobacco etch virus,tobacco mosaic virus,verticillium wilt,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),anthocyanin immature fruit,capsaicin content,dihydrocpasaicin content,total capsaicinoid content,percent dry weight,beet curly top virus,phytophthora,dwarfism,flower angle,curly top virus,flower habit,fruit color_phy,fruit diameter,fruit surface,immature color,spines,maturation,leaf surface,male sterility,mosaic virus complex,alfalfa mosaic virus,anthracnose,alpha-linoleic acid (18:3alph),arachidic acid (20:0),behenic acid (22:0),gamma-linoleic acid (18:3gam),linoleic acid (18:2),myristic acid (14:0),oleic acid (18:1),palmitic acid (16:0),palmitoleic acid (16:1),seed oil percentage,stearic acid (18:0),seed shape,seed surface,photoperiod,root knot nematode,southern blight,growth habit,bract length in millimeters,branching index,inflorescence density,terminal inflorescence,hundred seed weight,number of seeds per gram
1180643,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1180643,PI 224427,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572812,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572812,PI 656289,Capsicum annuum L.,8.0,,,,,,,,,,,5.19,,,,,65.3,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334432,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334432,PI 439496,Capsicum frutescens L.,,,5.0,,,,,,2.0,,0.0,,,,,,,,2.0,,1.0,,2.0,,,,1.0,,,7.0,,9.0,,,1.0,,1.0,,,,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174322,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1174322,PI 209590,Capsicum chinense Jacq.,,,5.0,9.0,1.0,7.0,2.0,,2.0,,0.0,5.0,,3.0,1.0,1.0,8.4,3.0,2.0,,2.0,5.0,2.0,1.0,7.0,5.0,1.0,,,9.0,5.0,7.0,5.0,,0.0,7.0,1.0,75.0,85.0,4.0,2.0,,1.0,5.0,,6.0,5.0,1.0,,,,,,,,,11.24,17.48,28.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336481,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336481,PI 441545,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,3.0,1.0,,6.0,1.0,1.0,1.0,1.0,0.0,4.0,,2.0,9.0,1.0,0.8,1.0,3.0,0.0,1.0,2.0,5.0,1.0,9.0,2.0,1.0,1.0,1.0,5.0,0.0,5.0,9.0,9.0,1.0,9.0,1.0,54.0,75.0,1.0,1.0,2.0,1.0,2.5,0.1,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906460,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906460,PI 666596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256884,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1256884,PI 344286,Capsicum annuum L.,9.0,,,5.0,,5.0,2.0,1.0,1.0,,0.0,9.0,,1.0,1.0,1.0,16.2,5.0,2.0,0.0,1.0,3.0,2.0,1.0,,,1.0,,1.0,,1.0,5.0,1.0,7.0,1.0,5.0,,65.0,50.0,3.0,1.0,,,5.0,,,,1.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172490,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1172490,PI 205177,Capsicum annuum L.,5.0,,5.0,,,,2.0,,1.0,1.0,1.0,5.0,,1.0,1.0,6.0,,5.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,,1.0,,1.0,9.0,3.0,3.0,5.0,1.0,,4.0,1.0,60.0,55.0,2.0,1.0,,1.0,3.0,,7.0,7.0,5.0,9.0,,,,9.0,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572452,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572452,PI 640617,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266871,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266871,PI 357555,Capsicum annuum L.,9.0,,7.0,1.0,,7.0,2.0,,1.0,1.0,0.0,13.0,,1.0,1.0,1.0,,4.0,2.0,,1.0,2.0,2.0,1.0,7.0,3.0,1.0,,1.0,3.0,0.0,7.0,5.0,,,5.0,,55.0,30.0,3.0,1.0,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334158,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334158,PI 439222,Capsicum frutescens L.,9.0,,9.0,1.0,,5.0,,,1.0,1.0,0.0,,,,9.0,4.0,,,2.0,,2.0,2.0,2.0,1.0,9.0,1.0,1.0,,1.0,9.0,1.0,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277394,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1277394,PI 370379,Capsicum annuum L.,9.0,,,,,,1.0,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,5.0,,,5.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293658,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1293658,PI 390972,Capsicum annuum L.,9.0,,,1.0,,5.0,1.0,,1.0,,1.0,14.0,,1.0,1.0,4.0,18.5,3.0,2.0,0.0,3.0,,2.0,1.0,,,1.0,,1.0,,0.0,5.0,5.0,7.0,0.0,9.0,1.0,90.0,60.0,3.0,1.0,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336472,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336472,PI 441536,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,,,,,,,1.0,1.0,0.0,2.0,,2.0,,,2.6,1.5,,0.0,1.0,3.0,2.0,1.0,9.0,,1.0,1.0,1.0,,0.0,5.0,5.0,3.0,1.0,5.0,1.0,,,1.0,1.0,2.0,1.0,2.5,0.2,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138544,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1138544,PI 159230,Capsicum annuum L.,7.0,,,3.0,,5.0,1.0,,1.0,,3.0,3.0,,1.0,1.0,1.0,2.6,1.0,2.0,0.0,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,5.0,8.0,7.0,1.0,6.0,1.0,42.0,,3.0,1.0,,,4.0,,7.0,7.0,5.0,9.0,9.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422261,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1422261,PI 527325,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334156,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334156,PI 439220,Capsicum annuum L.,4.0,,,9.0,,7.0,,,1.0,1.0,0.0,,,,1.0,,,,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,9.0,0.0,9.0,,,0.0,,,,,3.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048171,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048171,Grif 9363,Capsicum spp.,,,7.0,1.0,,7.0,,,1.0,1.0,0.0,,,,1.0,1.0,,,2.0,,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,7.0,9.0,,,,,1.0,,,3.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014941,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1014941,Grif 1595,Capsicum annuum L.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196485,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196485,PI 257044,Capsicum annuum L.,8.0,,9.0,1.0,,5.0,,,1.0,1.0,0.0,,,,1.0,1.0,,,2.0,,1.0,,2.0,1.0,,1.0,1.0,,1.0,5.0,3.0,9.0,9.0,,0.0,,1.0,,,3.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198396,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1198396,PI 260504,Capsicum chinense Jacq.,,,7.0,5.0,1.0,5.0,,1.0,2.0,,0.0,0.84,,,7.0,3.0,0.2,0.64,2.0,,2.0,3.0,5.0,1.0,9.0,1.0,1.0,,1.0,9.0,5.0,5.0,,,0.0,,1.0,,,4.0,2.0,,,1.0,,,,,,,,,,,,,971.93,367.42,1339.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572924,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572924,PI 640729,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135200,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1135200,PI 140373,Capsicum annuum L.,,,,,,,2.0,,,,,5.0,,1.0,1.0,1.0,,3.0,,,,,2.0,,,,,,,,,,5.0,,,5.0,,25.0,,,,,,,,7.0,7.0,5.0,9.0,9.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046862,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046862,Grif 9146,Capsicum annuum L.,9.0,,9.0,1.0,,5.0,,,1.0,1.0,0.0,12.0,1.0,,1.0,1.0,,2.0,3.0,3.0,7.0,2.0,5.0,1.0,9.0,3.0,1.0,,1.0,1.0,5.0,5.0,,9.0,,3.0,1.0,,,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235122,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1235122,PI 315013,Capsicum chinense Jacq.,,,,,,,1.0,,,,,13.0,,1.0,1.0,1.0,2.7,1.0,,,,,2.0,,,,,,,,,,9.0,,,3.0,,102.0,76.0,,,,,,,,,5.0,,,,,,,,,1189.01,832.18,2021.19,31.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252699,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1252699,PI 339086,Capsicum annuum L.,8.0,,7.0,1.0,,7.0,1.0,,1.0,1.0,0.0,14.0,,1.0,1.0,1.0,,3.0,2.0,,1.0,2.0,2.0,1.0,5.0,3.0,1.0,,1.0,3.0,0.0,5.0,1.0,,0.0,5.0,,65.0,40.0,3.0,1.0,,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173314,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1173314,PI 206950,Capsicum annuum L.,7.0,,5.0,,,,2.0,,1.0,1.0,0.0,7.0,,1.0,1.0,6.0,,5.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0.0,9.0,5.0,3.0,,4.0,1.0,50.0,45.0,3.0,1.0,,1.0,3.0,,,,1.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572514,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572514,PI 640895,Capsicum annuum L.,,,,,,,,,,,,6.96,,,,,9.1,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390726,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1390726,PI 495790,Capsicum annuum L.,9.0,,,,,,1.0,,,,,6.0,,2.0,1.0,1.0,,2.0,,,,,5.0,,,,,,,,,,5.0,,,9.0,,15.0,13.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256881,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1256881,PI 344283,Capsicum annuum L.,9.0,,,,,,2.0,,,,,9.0,,1.0,,1.0,,5.0,,,,,2.0,,,,,,,,,,1.0,,,5.0,,60.0,62.0,,,,,,,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334335,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334335,PI 439399,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,7.0,,,9.0,1.0,,1.0,1.0,0.0,14.0,,1.0,1.0,1.0,11.1,3.0,2.0,0.0,1.0,,5.0,1.0,5.0,3.0,1.0,1.0,1.0,9.0,3.0,5.0,,9.0,0.0,5.0,1.0,,,1.0,1.0,3.0,1.0,9.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336527,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336527,PI 441591,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,,1.0,,7.0,2.0,,1.0,1.0,0.0,3.0,,1.0,1.0,6.0,7.6,4.0,3.0,0.0,1.0,3.0,2.0,1.0,9.0,3.0,1.0,,1.0,5.0,0.0,5.0,5.0,9.0,0.0,5.0,1.0,55.0,100.0,1.0,1.0,2.0,1.0,4.0,0.3,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334329,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334329,PI 439393,Capsicum baccatum L.,,,7.0,,,7.0,1.0,,1.0,1.0,0.0,11.0,,1.0,,1.0,11.5,2.0,2.0,0.0,1.0,4.0,5.0,1.0,7.0,3.0,1.0,1.0,1.0,9.0,3.0,7.0,,9.0,0.0,5.0,1.0,,,1.0,1.0,3.0,1.0,9.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450571,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1450571,PI 555599,Capsicum annuum L.,9.0,,5.0,9.0,,5.0,,,1.0,1.0,0.0,,,,1.0,6.0,,,2.0,,1.0,3.0,2.0,1.0,7.0,7.0,1.0,,1.0,1.0,0.0,5.0,,,,,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572803,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572803,PI 640662,Capsicum annuum L.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284101,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1284101,PI 379210,Capsicum annuum L.,9.0,,,,,,1.0,,,,,14.0,,,1.0,4.0,,2.0,,,,,2.0,,,,,,,,,,5.0,,,5.0,,40.0,45.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450590,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1450590,PI 555618,Capsicum spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209291,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1209291,PI 281432,Capsicum annuum L.,,,,,,,1.0,,,,,8.0,,1.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,5.0,,,4.0,,45.0,,,,,,,,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328296,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1328296,PI 433360,Capsicum annuum L.,9.0,,,1.0,1.0,5.0,1.0,,1.0,,0.0,7.0,,1.0,1.0,4.0,8.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,1.0,7.0,1.0,9.0,0.0,5.0,1.0,43.0,55.0,4.0,1.0,,,5.0,,,,5.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198344,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1198344,PI 260435,Capsicum chacoense Hunz.,,,,5.0,,5.0,2.0,,1.0,,0.0,1.0,,1.0,9.0,4.0,0.3,1.0,2.0,0.0,1.0,2.0,2.0,1.0,,5.0,1.0,,1.0,,1.0,7.0,8.0,9.0,0.0,4.0,1.0,45.0,,1.0,1.0,,,5.0,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265223,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1265223,PI 355719,Capsicum annuum L.,9.0,,,,,,2.0,,,,,9.0,,1.0,9.0,1.0,,5.0,,,,,2.0,,,,,,,,,,1.0,,,5.0,,72.0,50.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334443,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334443,PI 439507,Capsicum chinense Jacq.,,,5.0,1.0,1.0,5.0,,,2.0,,0.0,,,,,1.0,,,3.0,,1.0,3.0,2.0,1.0,,1.0,1.0,,1.0,9.0,3.0,9.0,,,,,1.0,,,4.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227794,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1227794,PI 302987,Capsicum annuum L.,9.0,,9.0,1.0,1.0,9.0,1.0,,1.0,1.0,0.0,8.1,,1.0,1.0,1.0,15.3,3.0,2.0,0.0,1.0,2.0,2.0,,1.0,5.0,1.0,,,9.0,0.0,9.0,8.0,,,9.0,1.0,38.0,42.0,4.0,1.0,,,,0.4,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336597,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336597,PI 441661,Capsicum spp.,,,,,,,2.0,,,,,10.0,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906261,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906261,PI 666555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199518,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1199518,PI 263077,Capsicum annuum L.,2.0,,7.0,5.0,,5.0,2.0,,1.0,1.0,0.0,2.0,,1.0,1.0,2.0,,4.0,3.0,,1.0,3.0,2.0,1.0,7.0,3.0,1.0,,1.0,1.0,0.0,9.0,5.0,,,3.0,1.0,50.0,,3.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572128,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572128,PI 640474,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158598,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1158598,PI 183297,Capsicum annuum L.,2.0,,,,,3.0,1.0,,1.0,1.0,0.0,8.0,,2.0,,1.0,,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,,1.0,1.0,5.0,9.0,8.0,1.0,,5.0,1.0,60.0,,3.0,1.0,,1.0,3.0,,9.0,9.0,5.0,9.0,,,,9.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573262,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1573262,PI 640781,Capsicum annuum L.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346698,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1346698,PI 451762,Capsicum annuum L.,,,,,,,2.0,,,,,3.0,,2.0,9.0,4.0,,3.0,,,,,2.0,,,,,,,,,,1.0,,,5.0,,20.0,30.0,,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572415,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572415,PI 640592,Capsicum annuum L.,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573280,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1573280,PI 640797,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331583,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1331583,PI 436647,Capsicum annuum L.,7.0,,,,,,2.0,,,,,9.0,,1.0,1.0,4.0,,3.0,,,,,2.0,,,,,,,,,,5.0,,,5.0,,30.0,60.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046908,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046908,PI 656271,Capsicum chinense Jacq.,9.0,,7.0,3.0,,5.0,1.0,,1.0,1.0,0.0,5.0,,1.0,1.0,4.0,3.7,1.5,2.0,1.0,1.0,3.0,2.0,,1.0,3.0,1.0,,1.0,3.0,0.0,9.0,8.0,7.0,0.0,3.0,1.0,,,,1.0,,1.0,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113595,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1113595,PI 592835,Capsicum annuum L.,9.0,,9.0,9.0,1.0,9.0,1.0,,1.0,1.0,0.0,3.4,,1.0,5.0,6.0,85.8,2.1,2.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,,,9.0,0.0,9.0,8.0,9.0,,9.0,,36.0,35.0,3.0,1.0,,,,0.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1184903,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1184903,PI 234249,Capsicum annuum L.,9.0,,,,,,1.0,,,,,3.0,,1.0,1.0,2.0,,4.0,,,,,2.0,,,,,,,,,,5.0,,,5.0,,36.0,48.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573276,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1573276,PI 640793,Capsicum annuum L.,9.0,,,,,,,,,,,0.98,,,,,0.2,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336558,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336558,PI 441622,Capsicum chinense Jacq.,,,,,,,2.0,,,,,3.0,,3.0,,1.0,1.3,1.0,,,,,2.0,,,,,,,,,,5.0,,,9.0,,68.0,70.0,,,,,,,,,9.0,,,,,,,,,940.52,483.05,1423.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198337,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1198337,PI 260427,Capsicum chacoense Hunz.,,,,,,,1.0,,,,,1.0,,1.0,9.0,3.0,,1.0,,,,,2.0,,,,,,,,,,5.0,,,9.0,,25.0,55.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
