id,url,plant_id,latin_name,phytophthora root rot,plant habit,anther color,blossom end shape,calyx margin,corolla color,cotyledon color,filament color,flowers per axil,fruit corkiness,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,anthocyanin immature fruit,calyx shape,fasciculated,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,days to maturity,accession uniformity,fruit persistance,fruit set,determinate habit,calyx constriction,fruit neck constriction,stem anthocyanin,pungency,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,male sterility,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,corolla spots,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,dwarfism,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1088170,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1088170,PI 635819,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093144,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1093144,PI 617084,Capsicum annuum L.,9.0,,4.0,7.0,5.0,1.0,,1.0,,0.0,3.0,6.0,2.0,3.0,2.0,1.0,,5.0,1.0,1.0,,1.0,5.0,,2.0,,7.5,,24.0,4.0,0.0,,,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093197,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1093197,PI 586673,Capsicum annuum L.,4.0,5.0,2.0,,7.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,5.0,,,,14.61,,109.4,6.13,,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093201,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1093201,PI 635820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093202,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1093202,PI 635821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093208,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1093208,PI 635822,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096228,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1096228,PI 635823,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.25,,64.6,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096232,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1096232,PI 635824,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096238,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1096238,PI 635826,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096241,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1096241,PI 635827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096244,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1096244,PI 635828,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096247,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1096247,PI 635829,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06,,55.9,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096249,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1096249,PI 592824,Capsicum annuum L.,3.0,9.0,1.0,9.0,9.0,1.0,,1.0,1.0,0.0,5.0,6.0,2.0,9.0,2.0,1.0,5.0,,1.0,,9.0,0.0,9.0,1.0,1.0,,8.5,1.0,65.2,5.0,3.0,3.0,1.0,8.0,9.0,,9.0,,1.0,1.0,,,42.0,43.0,0.5,1.0,,,,,,,,,,,,,,,,,,
1096252,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1096252,PI 635830,Capsicum annuum L.,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097724,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1097724,PI 617085,Capsicum annuum L.,9.0,,2.0,5.0,5.0,1.0,,1.0,,0.0,3.0,6.0,2.0,3.0,2.0,1.0,,5.0,1.0,1.0,,3.0,7.0,,2.0,,9.0,,182.5,6.0,0.0,3.0,,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098786,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1098786,PI 586674,Capsicum annuum L.,7.0,5.0,2.0,,7.0,1.0,1.0,1.0,1.0,0.0,9.0,6.0,2.0,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098787,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1098787,PI 592825,Capsicum annuum L.,6.0,9.0,4.0,9.0,1.0,1.0,,1.0,1.0,5.0,1.0,6.0,2.0,9.0,2.0,1.0,1.0,,1.0,,9.0,0.0,9.0,1.0,1.0,,9.5,1.0,52.5,4.4,3.0,4.0,1.0,8.0,9.0,,9.0,,1.0,,,1.0,38.0,23.0,0.6,1.0,,,1.0,,,,,,,,,,,,,,,
1098790,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1098790,PI 635831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101771,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1101771,PI 635832,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.76,,82.4,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101876,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1101876,PI 635833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102250,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1102250,PI 635834,Capsicum annuum L.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102251,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1102251,PI 635835,Capsicum annuum L.,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103397,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103397,PI 586675,Capsicum frutescens L.,,7.0,3.0,3.0,3.0,2.0,1.0,2.0,,0.0,9.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,7.0,,1.0,,3.5,,1.1,1.0,0.0,2.0,7.0,,9.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1103398,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103398,PI 586676,Capsicum annuum L.,4.0,5.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,1.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1103458,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103458,PI 592826,Capsicum annuum L.,9.0,9.0,2.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,5.0,6.0,2.0,9.0,2.0,1.0,5.0,,1.0,,9.0,0.0,5.0,,2.0,,6.5,1.0,50.2,4.0,3.0,3.0,1.0,8.0,9.0,,9.0,,1.0,1.0,,,41.0,23.0,0.4,1.0,,,,,,,,,,,,,,,,,,
1103649,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103649,PI 592828,Capsicum annuum L.,9.0,9.0,3.0,5.0,1.0,1.0,,1.0,1.0,5.0,9.0,1.0,1.0,9.0,2.0,1.0,5.0,,1.0,,9.0,0.0,9.0,,2.0,,2.0,1.0,12.8,2.6,0.0,3.0,1.0,5.0,9.0,,9.0,,1.0,,,1.0,45.0,27.0,0.2,5.0,,,,,,,,,,,,,,,,,,
1103650,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103650,PI 592829,Capsicum annuum L.,8.0,9.0,2.0,9.0,9.0,1.0,,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,1.0,,9.0,3.0,1.0,,1.0,,7.0,1.0,63.9,4.0,3.0,3.0,1.0,8.0,9.0,,9.0,,1.0,,,1.0,44.0,35.0,0.4,5.0,,,,,,,,,,,,,,,,,,
1103708,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103708,PI 635836,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103730,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103730,PI 635837,Capsicum annuum L.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103734,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1103734,PI 635838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104087,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1104087,PI 592831,Capsicum annuum L.,9.0,9.0,3.0,9.0,9.0,1.0,,1.0,1.0,5.0,5.0,6.0,2.0,1.0,3.0,1.0,5.0,,1.0,,9.0,0.0,9.0,,2.0,,4.5,1.0,47.6,5.0,0.0,3.0,1.0,1.0,9.0,,9.0,,,,,,44.0,39.0,0.7,1.0,,,,,,,,,,,,,,,,,,
1104097,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1104097,PI 635839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104570,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1104570,PI 592832,Capsicum annuum L.,9.0,9.0,3.0,9.0,1.0,1.0,,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,,1.0,,9.0,0.0,5.0,,2.0,,5.5,1.0,86.2,4.0,0.0,4.0,1.0,8.0,9.0,,1.0,,,,,,55.0,34.0,0.4,1.0,,,,,,,,,,,,,,,,,,
1104571,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1104571,PI 592833,Capsicum annuum L.,,9.0,3.0,9.0,1.0,1.0,,1.0,1.0,0.0,1.0,6.0,2.0,9.0,2.0,1.0,5.0,,1.0,,9.0,0.0,9.0,,1.0,,9.1,1.0,80.1,4.5,0.0,3.0,9.0,8.0,9.0,,9.0,,1.0,,,,48.0,31.0,0.5,1.0,,,,,,,,,,,,,,,,,,
1105042,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1105042,PI 635840,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105043,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1105043,PI 635841,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105383,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1105383,PI 592834,Capsicum annuum L.,9.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,9.0,0.0,1.0,,2.0,,6.5,1.0,102.0,6.1,0.0,2.0,9.0,8.0,9.0,,9.0,,,,,,46.0,38.0,0.7,1.0,,,,,,,,,,,,,,,,,,
1105812,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1105812,PI 635842,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105813,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1105813,PI 635843,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106042,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1106042,PI 635844,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.71,,100.8,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106043,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1106043,PI 635845,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108592,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1108592,PI 635846,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108593,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1108593,PI 635847,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108643,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1108643,PI 635848,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108683,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1108683,PI 635849,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.17,,42.4,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108684,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1108684,PI 586677,Capsicum annuum L.,9.0,9.0,4.0,9.0,1.0,1.0,,1.0,1.0,5.0,1.0,4.0,4.0,1.0,2.0,1.0,5.0,,1.0,,9.0,0.0,5.0,,2.0,,11.0,1.0,38.4,5.0,0.0,4.0,9.0,8.0,9.0,,9.0,,,,,1.0,30.0,28.0,0.4,5.0,,,,,,,,,,,,,,,,,,
1108685,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1108685,PI 635850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108686,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1108686,PI 635851,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108690,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1108690,PI 635852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111775,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1111775,PI 635853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112403,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1112403,PI 635854,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112404,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1112404,PI 635855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112415,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1112415,PI 635856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113595,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1113595,PI 592835,Capsicum annuum L.,9.0,9.0,3.0,9.0,9.0,1.0,,1.0,1.0,0.0,5.0,6.0,2.0,1.0,2.0,1.0,5.0,,1.0,,9.0,0.0,9.0,,1.0,,3.4,1.0,85.8,2.1,0.0,2.0,1.0,8.0,9.0,,9.0,,1.0,,,,36.0,35.0,0.5,2.0,,,1.0,,,,,,,,,,,,,,,
1113669,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1113669,PI 635857,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113820,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1113820,PI 631153,Capsicum annuum L.,9.0,5.0,,,1.0,,,,,0.0,,1.0,2.0,,2.0,,,,1.0,,,,,,1.0,,4.0,,0.7,0.8,,2.0,,5.0,5.0,0.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
1113910,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1113910,PI 635858,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114222,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1114222,PI 635859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114266,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1114266,PI 635860,Capsicum annuum L.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114267,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1114267,PI 635861,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114268,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1114268,PI 635862,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114269,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1114269,PI 635863,Capsicum annuum L.,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114274,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1114274,PI 635864,Capsicum annuum L.,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,108.3,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116451,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1116451,PI 635865,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94,,114.0,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116452,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1116452,PI 635866,Capsicum annuum L.,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116453,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1116453,PI 635867,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116487,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1116487,PI 635868,Capsicum annuum L.,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116490,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1116490,PI 635869,Capsicum annuum L.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116491,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1116491,PI 635870,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.96,,68.5,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116658,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1116658,PI 592836,Capsicum annuum L.,9.0,1.0,3.0,5.0,9.0,1.0,,1.0,1.0,0.0,9.0,3.0,3.0,9.0,2.0,,1.0,,1.0,,1.0,0.0,9.0,1.0,1.0,,1.0,1.0,2.3,1.5,0.0,2.0,9.0,1.0,9.0,,9.0,,1.0,,,1.0,6.0,9.0,0.2,5.0,,,,,,,,,,,,,,1.0,,,,
1116964,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1116964,PI 635871,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118265,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1118265,PI 634826,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118362,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1118362,PI 635872,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118377,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1118377,PI 592837,Capsicum annuum L.,9.0,9.0,1.0,9.0,1.0,1.0,,1.0,1.0,0.0,5.0,6.0,4.0,1.0,5.0,,5.0,,1.0,,9.0,0.0,9.0,,2.0,,4.2,1.0,65.4,3.0,0.0,3.0,1.0,8.0,9.0,,9.0,,,,,,28.0,30.0,0.4,1.0,,,,,,,,,,,,,,,,,,
1118527,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1118527,PI 635873,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,49.2,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120893,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1120893,PI 635874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124987,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1124987,PI 635875,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124990,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1124990,PI 593571,Capsicum annuum L.,9.0,,4.0,9.0,3.0,1.0,,1.0,,0.0,5.0,6.0,2.0,3.0,2.0,1.0,,5.0,1.0,1.0,,1.0,5.0,,2.0,,6.14,,75.1,6.94,0.0,4.0,,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1127065,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1127065,PI 635876,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127943,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1127943,PI 102881,Capsicum annuum L.,9.0,,2.0,1.0,5.0,1.0,,1.0,,0.0,1.0,4.0,2.0,3.0,2.0,1.0,,5.0,1.0,1.0,,3.0,1.0,,2.0,1.0,15.0,1.0,13.9,7.0,0.0,2.0,,5.0,9.0,1.0,5.0,,,1.0,,1.0,53.0,40.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,
1127944,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1127944,PI 102882,Capsicum annuum L.,9.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,11.0,1.0,,1.0,,,,5.0,,,7.0,,,,,,52.0,44.0,,9.0,5.0,5.0,,,,,,,,,,,,,,,,
1127945,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1127945,PI 102883,Capsicum annuum L.,7.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,10.0,1.0,,1.0,,,,1.0,,,5.0,,,,,,40.0,,,9.0,5.0,7.0,,,,,,,,,,,,,,,,
1127970,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1127970,PI 103048,Capsicum annuum L.,9.0,,,,,,,,,,1.0,6.0,,,2.0,,,,,,,,,,2.0,,4.0,1.0,,5.0,,,,8.0,,,4.0,,,,,,36.0,,,5.0,7.0,7.0,,,,,,,,,,,,,9.0,9.0,9.0,9.0
1128258,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1128258,PI 592838,Capsicum annuum L.,,9.0,3.0,9.0,9.0,1.0,,1.0,1.0,0.0,1.0,6.0,2.0,1.0,2.0,,9.0,,1.0,,9.0,0.0,9.0,,2.0,,7.6,1.0,55.2,5.3,0.0,4.0,1.0,5.0,9.0,,9.0,,1.0,,,,41.0,38.0,0.4,1.0,,,,,,,,,,,,,,,,,,
1128347,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1128347,PI 105262,Capsicum annuum L.,8.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,8.0,1.0,,1.0,,,,5.0,,,4.0,,,,,,25.0,,,5.0,4.0,4.0,,,,,,,,,,,,,9.0,9.0,9.0,9.0
1128355,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1128355,PI 105338,Capsicum annuum L.,5.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,2.0,,9.0,1.0,,2.0,,,,8.0,,,4.0,,,,,,30.0,32.0,,5.0,8.0,8.0,,,,,,,,,,,,,9.0,9.0,9.0,9.0
1128356,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1128356,PI 105339,Capsicum annuum L.,7.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,2.0,,4.0,1.0,,2.0,,,,5.0,,,4.0,,,,,,28.0,,,5.0,4.0,5.0,,,,,,,,,,,,,9.0,9.0,,9.0
