id,url,plant_id,latin_name,phytophthora root rot,determinate habit,dwarfism,plant habit,anthocyanin immature fruit,blossom end shape,calyx constriction,calyx margin,calyx shape,corolla spots,fasciculated,filament color,flowers per axil,fruit corkiness,fruit length,fruit neck constriction,fruit pods per node,fruit position,fruit shape,fruit weight,fruit width,immature fruit color,leaf pubescence,leaf texture,locule number,mature fruit color,node anthocyanin,pedicel position at anthesis,peduncle insertion,seed color,stem anthocyanin,stem color,stem number,stem pubescence,stigma exsertion,days to maturity,accession uniformity,commercial category,fruit persistance,fruit set,male sterility,pungency,plant height,plant width,anther color,corolla color,cotyledon color,peduncle length,wall thickness,meloidogyne hapla egg,meloidogyne hapla gall,degree of pungency,image,bacterial leaf spot,cucumber mosiac virus,tobacco etch virus,tobacco mosaic virus,verticillium wilt,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,error,core subset,percent dry weight,beet curly top virus,phytophthora,flower angle,curly top virus,flower habit,fruit color_phy,fruit diameter,fruit surface,immature color,spines,maturation,leaf surface,differential host sets,mosaic virus complex,alfalfa mosaic virus,anthracnose,alpha-linoleic acid (18:3alph),arachidic acid (20:0),behenic acid (22:0),gamma-linoleic acid (18:3gam),linoleic acid (18:2),myristic acid (14:0),oleic acid (18:1),palmitic acid (16:0),palmitoleic acid (16:1),seed oil percentage,stearic acid (18:0),seed shape,seed surface,photoperiod,root knot nematode,southern blight,growth habit,adult stem color,blade pigmentation,bract length in millimeters,branching index,flower color,inflorescence density,inflorescence shape,petiole pigmentation,sex type,terminal inflorescence,hundred seed weight,number of seeds per gram
1034822,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034822,PI 592807,Capsicum annuum L.,,,0 - ABSENT,9 - TALL OR UPRIGHT,1 - PRESENT,1 - POINTED,1 - PRESENT,1 - SMOOTH,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,16.5,0 - ABSENT,1.0,5 - MEDIUM,1 - ELONGATE,47.4,3.5,4 - YELLOW,0 - GLABROUS,1 - SMOOTH,2,2 - RED,1 - PRESENT,1 - PENDANT,5 - FLAT,1 - STRAW,1 - PRESENT,,9 - MULTIPLE,0 - GLABROUS,5 - SAME LEVEL,1 - EARLY,9 - HIGH (ALL UNIFORM),PAP - PAPRIKA,,9 - HIGH,0 - ABSENT,0 - ABSENT,56,30,3 - BLUE,1 - WHITE OR PALE YELLOW,,,0.5,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046648,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046648,Grif 9108,Capsicum annuum L.,9 - Dead plants,,,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,1 - POINTED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,,0 - ABSENT,,1 - PENDANT,1 - ELONGATE,,,2 - GREEN,,1 - SMOOTH,M,2 - RED,1 - PRESENT,1 - PENDANT,1 - PROTRUDED,1 - STRAW,,1 - GREEN,9 - MULTIPLE,9 - EXCESSIVE,M - MIXED,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,1 - PRESENT,,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,3 - 51 to 75% of the vascular tissue exhibiting discoloration,256.6,121.5,378.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256878,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1256878,PI 344280,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,2 - SAUCER SHAPED,,,,,,17,,1.0,1 - PENDANT,1 - ELONGATE,,3,,,,,2 - RED,,,,,,,,,,1 - EARLY,,PAP - PAPRIKA,,9 - HIGH,,,65,45,,,,,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255922,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1255922,PI 342946,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046584,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046584,Grif 9096,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198385,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1198385,PI 260486,Capsicum chinense Jacq.,,,,,,,,,2 - SAUCER SHAPED,,,,,,5,,3.0,1 - PENDANT,1 - ELONGATE,,1,,,,,2 - RED,,,,,,,,,,8 - LATE,,TAB - TABASCO,,"4 - (1 = LOW,  9 = HIGH)",,,36,40,,,,,,,,5 - PUNGENT,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334273,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334273,PI 439337,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,9 - TALL OR UPRIGHT,0 - ABSENT,M - MIXED,0 - ABSENT,M - MIXED,,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,,0 - ABSENT,,M - MIXED,M - MIXED,,,2 - GREEN,,1 - SMOOTH,M,2 - RED,1 - PRESENT,"5 - (1 = PENDANT, 9 = ERECT)",M - MIXED,1 - STRAW,,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",M - MIXED,M - MIXED,,,,M - Mixed,,,1 - PRESENT,,,M - MIXED,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,8 - 66% to 80% visible egg masses present on root system,8 - 66% to 80% of root system galled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118377,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1118377,PI 592837,Capsicum annuum L.,9 - Dead plants,,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,9 - SUNKEN,0 - ABSENT,1 - SMOOTH,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,4.2,0 - ABSENT,1.0,5 - MEDIUM,6 - BELL,65.4,3,4 - YELLOW,0 - GLABROUS,1 - SMOOTH,3,5 - ORANGE,0 - ABSENT,1 - PENDANT,5 - FLAT,1 - STRAW,0 - ABSENT,,9 - MULTIPLE,0 - GLABROUS,9 - EXSERTED,8 - LATE,9 - HIGH (ALL UNIFORM),BEL - BELL,,9 - HIGH,0 - ABSENT,0 - ABSENT,28,30,1 - YELLOW,1 - WHITE OR PALE YELLOW,,,0.4,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235134,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1235134,PI 315025,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,,,,,,,1 - CUP SHAPED,,,,,,6,,2.0,M - MIXED,1 - ELONGATE,,2,,,,,4 - YELLOW,,,,,,,,,,5 - MEDIUM,,CHL - CHILI,,"7 - (1 = LOW,  9 = HIGH)",,,75,75,,,,,,6 - 36% to 50% visible egg masses present on root system,6 - 36% to 50% of root system galled,"8 - (1 = SWEET,  9 = VERY PUNGENT)",,,,,,,,,136.3,117.1,253.3,,"Y - YES, ACCESSION IS PART OF THE CORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027272,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1027272,PI 635775,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141723,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1141723,PI 164464,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",0 - ABSENT,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,1 - POINTED,0 - ABSENT,9 - SERRATE,1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,8,0 - ABSENT,1.0,1 - PENDANT,1 - ELONGATE,,1,2 - GREEN,0 - GLABROUS,1 - SMOOTH,3,2 - RED,0 - ABSENT,1 - PENDANT,5 - FLAT,1 - STRAW,,,"3 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,9 - EXSERTED,5 - MEDIUM,"5 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",CAY - CAYENNE,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,75,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,3,,6 - 36% to 50% visible egg masses present on root system,6 - 36% to 50% of root system galled,5 - PUNGENT,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531678,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1531678,PI 595907,Capsicum frutescens L.,,,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",1 - PRESENT,5 - BLUNT,0 - ABSENT,1 - SMOOTH,1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,2 - PURPLE,2,0 - NONE,2.5,0 - ABSENT,,M - MIXED,4 - CONIC,1.7,1.5,3 - GREEN YELLOW,0 - GLABROUS,1 - SMOOTH,3,2 - RED,0 - ABSENT,1 - PENDANT,"3 - (1 = PROTRUDED, 9 = INSERTED)",1 - STRAW,0 - ABSENT,1 - GREEN,,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",,9 - HIGH (ALL UNIFORM),PIM - PIMIENTO,0 - SEPARATING CALYX (HAS Sp GENE),,,1 - PRESENT,,,3 - BLUE,2 - GREEN WHITE,,M,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209227,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1209227,PI 281341,Capsicum annuum L.,9 - Dead plants,0 - ABSENT,0 - ABSENT,M - MIXED,0 - ABSENT,M - MIXED,0 - ABSENT,1 - SMOOTH,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,"1 - (0 = NONE, 9 = HIGH)",5,0 - ABSENT,1.0,1 - PENDANT,4 - CONIC,41.4,2,2 - GREEN,M - MIXED,1 - SMOOTH,3,2 - RED,M - MIXED,1 - PENDANT,9 - INSERTED,1 - STRAW,M - MIXED,1 - GREEN,M - MIXED,M - MIXED,"7 - (1 = INSERTED, 9 = EXSERTED)",5 - MEDIUM,"5 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",PAP - PAPRIKA,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"4 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,55,,2 - YELLOW/BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,3,0.4,5 - 26% to 35% visible egg masses present on root system,5 - 26% to 35% of root system galled,1 - SWEET,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,4 - >90 DEGREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218538,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1218538,PI 288935,Capsicum annuum L.,9 - Dead plants,,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,M - MIXED,0 - ABSENT,M - MIXED,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,M,0 - NONE,8,0 - ABSENT,1.0,9 - ERECT,4 - CONIC,,5,2 - GREEN,,1 - SMOOTH,3,2 - RED,1 - PRESENT,M - MIXED,M - MIXED,1 - STRAW,,1 - GREEN,M - MIXED,M - MIXED,9 - EXSERTED,5 - MEDIUM,,PIM - PIMIENTO,0 - SEPARATING CALYX (HAS Sp GENE),"4 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,40,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,M,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334226,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334226,PI 439290,Capsicum annuum L.,"5 - Brown roots, small lesions on stems, lower leaves wilted, stunted plants, partial girdling at stem base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,3 - 51 to 75% of the vascular tissue exhibiting discoloration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218562,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1218562,PI 288961,Capsicum annuum L.,9 - Dead plants,,,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,15,0 - ABSENT,1.0,9 - ERECT,4 - CONIC,,8,2 - GREEN,,1 - SMOOTH,M,2 - RED,M - MIXED,"5 - (1 = PENDANT, 9 = ERECT)",M - MIXED,1 - STRAW,,1 - GREEN,"3 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,M - MIXED,5 - MEDIUM,,PIM - PIMIENTO,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",,0 - ABSENT,45,,M - MIXED,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572865,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572865,PI 640696,Capsicum annuum L.,"6 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284036,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1284036,PI 379144,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,,,,,,,16,,,,,,3,,,,,2 - RED,,,,,,,,,,5 - MEDIUM,,,,,,,,,,,,,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198408,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1198408,PI 260518,Capsicum chinense Jacq.,,,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",M - MIXED,M - MIXED,1 - PRESENT,"5 - (1 = SMOOTH, 9 = SERRATE)",1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,M,0 - NONE,4,0 - ABSENT,3.0,1 - PENDANT,1 - ELONGATE,3.2,1,2 - GREEN,,"2 - (1 = SMOOTH, 9 = CURLED)",M,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",5 - FLAT,1 - STRAW,,M - MIXED,"7 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,M - MIXED,1 - EARLY,,TAB - TABASCO,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"6 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,45,,4 - PURPLE,2 - GREEN WHITE,,5,,,,5 - PUNGENT,PLANT - Image of plant,,,,,,,,572.51,202.03,774.54,,,11.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048122,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048122,PI 639131,Capsicum spp.,,0 - ABSENT,0 - ABSENT,"8 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,5 - BLUNT,0 - ABSENT,"2 - (1 = SMOOTH, 9 = SERRATE)",1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,2 - PURPLE,1,0 - NONE,4.5,0 - ABSENT,1,9 - ERECT,4 - CONIC,1.4,1.5,2 - GREEN,5 - INTERMEDIATE,M - MIXED,2,2 - RED,M - MIXED,9 - ERECT,1 - PROTRUDED,1 - STRAW,M - MIXED,1 - GREEN,"2 - (1 = SINGLE, 9 = MULTIPLE)",5 - INTERMEDIATE,9 - EXSERTED,8 - LATE,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",TAB - TABASCO,0 - SEPARATING CALYX (HAS Sp GENE),"8 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,,,4 - PURPLE,2 - GREEN WHITE,1 - GREEN,3,0.2,,,,,,,,,,,,,,,,,,,,4 - >90 DEGREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173311,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1173311,PI 206947,Capsicum annuum L.,9 - Dead plants,0 - ABSENT,0 - ABSENT,M - MIXED,0 - ABSENT,M - MIXED,0 - ABSENT,M - MIXED,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,5,0 - ABSENT,1.0,1 - PENDANT,6 - BELL,,4,M - MIXED,0 - GLABROUS,1 - SMOOTH,4,2 - RED,1 - PRESENT,,M - MIXED,1 - STRAW,,1 - GREEN,M - MIXED,0 - GLABROUS,"7 - (1 = INSERTED, 9 = EXSERTED)",5 - MEDIUM,1 - LOW (NONE UNIFORM),BEL - BELL,,"4 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,55,55,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,3,,,,1 - SWEET,,9 - SUSCEPTIBLE,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,1 - RESISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152902,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1152902,PI 176463,Capsicum annuum L.,9 - Dead plants,0 - ABSENT,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,M - MIXED,0 - ABSENT,M - MIXED,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,10,0 - ABSENT,1.0,M - MIXED,4 - CONIC,,5,M - MIXED,0 - GLABROUS,1 - SMOOTH,,2 - RED,1 - PRESENT,,M - MIXED,1 - STRAW,,1 - GREEN,1 - SINGLE,M - MIXED,"7 - (1 = INSERTED, 9 = EXSERTED)",5 - MEDIUM,1 - LOW (NONE UNIFORM),PIM - PIMIENTO,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,38,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,M,,6 - 36% to 50% visible egg masses present on root system,6 - 36% to 50% of root system galled,1 - SWEET,,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047403,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047403,Grif 9238,Capsicum chinense Jacq.,,,,"5 - COMPACT, HEIGHT = WIDTH",1 - PRESENT,1 - POINTED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",,0 - ABSENT,0 - ABSENT,2 - PURPLE,M,0 - NONE,4.16,0 - ABSENT,,M - MIXED,4 - CONIC,2.4,1.42,6 - PURPLE,,"2 - (1 = SMOOTH, 9 = CURLED)",M,M - MIXED,1 - PRESENT,M - MIXED,1 - PROTRUDED,1 - STRAW,,2 - PURPLE,"7 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,1 - INSERTED,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,1 - PRESENT,,,4 - PURPLE,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,815.63,161.39,977.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188062,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1188062,PI 242905,Capsicum annuum L.,9 - Dead plants,,0 - ABSENT,,,1 - POINTED,1 - PRESENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,,0 - NONE,8,0 - ABSENT,1.0,1 - PENDANT,1 - ELONGATE,8.7,2,2 - GREEN,0 - GLABROUS,1 - SMOOTH,2,2 - RED,1 - PRESENT,,,1 - STRAW,0 - ABSENT,1 - GREEN,,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,5 - MEDIUM,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",CAY - CAYENNE,0 - SEPARATING CALYX (HAS Sp GENE),,,1 - PRESENT,30,,4 - PURPLE,1 - WHITE OR PALE YELLOW,,7,,,,5 - PUNGENT,HARVESTED-FRUIT - Image of harvested fruit,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,"Y - YES, ACCESSION IS PART OF THE CORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490213,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1490213,PI 590505,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,0 - ABSENT,,1 - SPRAWLING,1 - PRESENT,1 - POINTED,0 - ABSENT,,1 - CUP SHAPED,2 - YELLOW,0 - ABSENT,1 - WHITE,1,0 - NONE,3.5,0 - ABSENT,1,5 - MEDIUM,1 - ELONGATE,1.1,0.75,2 - GREEN,0 - GLABROUS,1 - SMOOTH,2,5 - ORANGE,1 - PRESENT,9 - ERECT,"3 - (1 = PROTRUDED, 9 = INSERTED)",1 - STRAW,1 - PRESENT,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)","1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,,9 - HIGH (ALL UNIFORM),TAB - TABASCO,0 - SEPARATING CALYX (HAS Sp GENE),9 - HIGH,0 - ABSENT,1 - PRESENT,,,1 - YELLOW,1 - WHITE OR PALE YELLOW,1 - GREEN,2,0.1,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047122,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047122,PI 660973,Capsicum chinense Jacq.,,0 - ABSENT,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,1 - POINTED,0 - ABSENT,1 - SMOOTH,,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,4.65,,,5 - MEDIUM,4 - CONIC,11.2,3.1,2 - GREEN,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","5 - (1 = SMOOTH, 9 = CURLED)",2,2 - RED,1 - PRESENT,9 - ERECT,5 - FLAT,1 - STRAW,1 - PRESENT,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",,,9 - HIGH,0 - ABSENT,1 - PRESENT,,,3 - BLUE,2 - GREEN WHITE,1 - GREEN,7,,,,,FRUIT-PLANT - Image of fruit on the plant,,,,,,,,4.85,1.47,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284013,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1284013,PI 379121,Capsicum annuum L.,9 - Dead plants,,,,,,,,2 - SAUCER SHAPED,,,,,,12,,,,1 - ELONGATE,,4,,,,,2 - RED,,,,,,,,,,5 - MEDIUM,,PAP - PAPRIKA,,,,,,,,,,,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276056,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1276056,PI 368456,Capsicum annuum L.,9 - Dead plants,,,,,,,,2 - SAUCER SHAPED,,,,,,15,,1.0,1 - PENDANT,1 - ELONGATE,,3,,,,,2 - RED,,,,,,,,,,1 - EARLY,,CHL - CHILI,,"5 - (1 = LOW,  9 = HIGH)",,,43,35,,,,,,,,5 - PUNGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187840,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1187840,PI 241679,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,1 - AT LEAST 75% OF FRUITS MATURE AT ONCE,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,1 - POINTED,0 - ABSENT,9 - SERRATE,1 - CUP SHAPED,2 - YELLOW,0 - ABSENT,1 - WHITE,1,0 - NONE,9,0 - ABSENT,1.0,1 - PENDANT,1 - ELONGATE,3.2,2,2 - GREEN,0 - GLABROUS,1 - SMOOTH,M,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",1 - PROTRUDED,1 - STRAW,1 - PRESENT,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)","1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,8 - LATE,9 - HIGH (ALL UNIFORM),CHL - CHILI,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,60,,1 - YELLOW,1 - WHITE OR PALE YELLOW,1 - GREEN,9,0.1,,,5 - PUNGENT,HARVESTED-FRUIT - Image of harvested fruit,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
