id,url,plant_id,latin_name,phytophthora root rot,determinate habit,plant habit,anther color,anthocyanin immature fruit,blossom end shape,calyx constriction,calyx margin,corolla color,corolla spots,cotyledon color,fasciculated,filament color,flowers per axil,fruit corkiness,fruit neck constriction,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,pungency,dwarfism,calyx shape,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,stem anthocyanin,days to maturity,accession uniformity,commercial category,fruit persistance,fruit set,male sterility,core subset,image,error,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1058108,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058108,PI 585253,Capsicum chinense Jacq.,,0 - ABSENT,"8 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",M - MIXED,M - MIXED,"2 - (1 = POINTED, 9 = SUNKEN)",1 - PRESENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,1 - PRESENT,2 - PURPLE,M,"2 - (0 = NONE, 9 = HIGH)",0 - ABSENT,M - MIXED,1 - ELONGATE,M - MIXED,"4 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",3.5,1 - STRAW,1 - GREEN,"3 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,11,M,9.1,2,0 - GLABROUS,3,M - MIXED,0 - ABSENT,"7 - (1 = EARLY, 9 = VERY LATE)",M - MIXED,CHL - CHILI,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"3 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,,,120.1,19.8,139.9,4 - >90 DEGREES,,,,,,,
1058113,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058113,PI 585254,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,1 - SMOOTH,2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,2,0 - NONE,0 - ABSENT,9 - ERECT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,2 - RED,0 - ABSENT,1 - PROTRUDED,4,1 - STRAW,1 - GREEN,1 - SINGLE,0 - GLABROUS,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,2.23,,0.3,1.32,,2,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058114,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058114,PI 585255,Capsicum frutescens L.,,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",4 - PURPLE,0 - ABSENT,1 - POINTED,0 - ABSENT,,2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,2,0 - NONE,0 - ABSENT,9 - ERECT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,2 - RED,0 - ABSENT,1 - PROTRUDED,4,1 - STRAW,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,"3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,,,,,,2,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,5 - 26% to 35% visible egg masses present on root system,5 - 26% to 35% of root system galled,,,,,,,,,,,,,
1058122,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058122,PI 585256,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,"7 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,M,0 - NONE,0 - ABSENT,9 - ERECT,3 - ROUND,2 - GREEN,"5 - (1 = SMOOTH, 9 = CURLED)",2 - RED,0 - ABSENT,1 - PROTRUDED,5,1 - STRAW,1 - GREEN,"3 - (1 = SINGLE, 9 = MULTIPLE)","2 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,,,,,,,,2,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058123,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058123,PI 585257,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,1 - SMOOTH,2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,M,0 - NONE,0 - ABSENT,9 - ERECT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,5 - ORANGE,0 - ABSENT,1 - PROTRUDED,9,1 - STRAW,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)","2 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,2.5,,0.4,0.5,0 - GLABROUS,2,,0 - ABSENT,,9 - HIGH (ALL UNIFORM),TAB - TABASCO,0 - SEPARATING CALYX (HAS Sp GENE),,,"Y - YES, ACCESSION IS PART OF THE CORE",HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058152,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058152,PI 585262,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,M - MIXED,1 - PENDANT,4 - CONIC,,1 - SMOOTH,2 - RED,1 - PRESENT,"4 - (1 = PROTRUDED, 9 = INSERTED)",5,3 - BLACK,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,,,,,,M,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058162,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058162,PI 585264,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,5 - BLUNT,0 - ABSENT,1 - SMOOTH,5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,3 - ROUND,1 - DARK GREEN,1 - SMOOTH,2 - RED,0 - ABSENT,5 - FLAT,4,3 - BLACK,1 - GREEN,1 - SINGLE,0 - GLABROUS,5 - SAME LEVEL,1 - PRESENT,,,,,,,,3,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,7 - 51% to 65% visible egg masses present on root system,7 - 51% to 65% of root system galled,,,,,,,,,,,,,
1058163,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058163,PI 585265,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,1 - POINTED,0 - ABSENT,9 - SERRATE,3 - LAVENDER,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"4 - (1 = PROTRUDED, 9 = INSERTED)",5,3 - BLACK,1 - GREEN,1 - SINGLE,5 - INTERMEDIATE,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,,,,,,2,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058172,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058172,PI 585266,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,5 - BLUNT,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,2 - OBLATE,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,4,3 - BLACK,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,,,,,,M,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058173,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058173,PI 585267,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,5 - BLUNT,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"4 - (1 = PROTRUDED, 9 = INSERTED)",3,3 - BLACK,1 - GREEN,1 - SINGLE,5 - INTERMEDIATE,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,,,,,,3,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058182,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058182,PI 585268,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,5 - BLUNT,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"4 - (1 = PROTRUDED, 9 = INSERTED)",4,3 - BLACK,1 - GREEN,1 - SINGLE,"7 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,,,,,,4,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,9 - SUSCEPTIBLE,,,,
1058183,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058183,PI 585269,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,"7 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,9 - SERRATE,5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"4 - (1 = PROTRUDED, 9 = INSERTED)",5,3 - BLACK,1 - GREEN,1 - SINGLE,"7 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,,,,,,,,M,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058192,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058192,PI 585270,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,"6 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,3 - ROUND,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"4 - (1 = PROTRUDED, 9 = INSERTED)",4,3 - BLACK,1 - GREEN,1 - SINGLE,"7 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,,,,,,,,M,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058202,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058202,PI 585272,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,1 - POINTED,0 - ABSENT,1 - SMOOTH,5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,1 - PRESENT,1 - PENDANT,2 - OBLATE,1 - DARK GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,1 - PROTRUDED,4,3 - BLACK,1 - GREEN,1 - SINGLE,"7 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,,,,,,,,M,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058203,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058203,PI 585273,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,5 - BLUNT,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"4 - (1 = PROTRUDED, 9 = INSERTED)",6,3 - BLACK,1 - GREEN,1 - SINGLE,5 - INTERMEDIATE,5 - SAME LEVEL,1 - PRESENT,,,,,,,,3,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058212,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058212,PI 585274,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,"6 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,9 - SERRATE,5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"4 - (1 = PROTRUDED, 9 = INSERTED)",5,3 - BLACK,1 - GREEN,1 - SINGLE,9 - EXCESSIVE,5 - SAME LEVEL,1 - PRESENT,,,,,,,,M,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,9 - 81% to 100% visible egg masses present on root system,9 - 81% to 100% of root system galled,,,,,,,,,9 - SUSCEPTIBLE,,,,
1058213,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058213,PI 585275,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,1 - PRESENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",3 - LAVENDER,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,1 - PRESENT,1 - PENDANT,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",5,3 - BLACK,1 - GREEN,1 - SINGLE,5 - INTERMEDIATE,"3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,,,,,,M,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058222,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058222,PI 585276,Capsicum pubescens Ruiz & Pav.,,0 - ABSENT,1 - SPRAWLING,4 - PURPLE,0 - ABSENT,5 - BLUNT,0 - ABSENT,9 - SERRATE,5 - VIOLET,1 - WHITE,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,2 - OBLATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",4,3 - BLACK,1 - GREEN,1 - SINGLE,9 - EXCESSIVE,"3 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,,,,,,,,3,,,,,,,,,"Y - YES, ACCESSION IS PART OF THE CORE",HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,9 - SUSCEPTIBLE,,,,
1058223,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058223,PI 585277,Capsicum pubescens Ruiz & Pav.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1058232,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058232,PI 585278,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1072324,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1072324,PI 592810,Capsicum annuum L.,"1 - Slight root darkening, vigorous, healthy",,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,1 - POINTED,1 - PRESENT,1 - SMOOTH,2 - GREEN WHITE,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,1 - PROTRUDED,5,1 - STRAW,1 - GREEN,9 - MULTIPLE,0 - GLABROUS,9 - EXSERTED,1 - PRESENT,0 - ABSENT,2 - SAUCER SHAPED,14.5,1.0,35.3,3.7,0 - GLABROUS,2,1 - PENDANT,1 - PRESENT,5 - MEDIUM,9 - HIGH (ALL UNIFORM),PAP - PAPRIKA,0 - SEPARATING CALYX (HAS Sp GENE),9 - HIGH,0 - ABSENT,"Y - YES, ACCESSION IS PART OF THE CORE",HARVESTED-FRUIT - Image of harvested fruit,,57,24,0.3,5 - PUNGENT,,,,,,,,,,,,,,,
1072329,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1072329,PI 635809,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1072334,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1072334,PI 592811,Capsicum annuum L.,"2 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,9 - TALL OR UPRIGHT,2 - YELLOW/BLUE,0 - ABSENT,9 - SUNKEN,0 - ABSENT,1 - SMOOTH,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,,1 - STRAW,,9 - MULTIPLE,0 - GLABROUS,1 - INSERTED,0 - ABSENT,0 - ABSENT,2 - SAUCER SHAPED,12,2.0,28.2,3,0 - GLABROUS,2,1 - PENDANT,0 - ABSENT,5 - MEDIUM,9 - HIGH (ALL UNIFORM),PIM - PIMIENTO,,9 - HIGH,0 - ABSENT,,,,45,24,0.4,1 - SWEET,,,,,,,,,,,,,,,
1077874,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077874,PI 586666,Capsicum annuum L.,9 - Dead plants,,9 - TALL OR UPRIGHT,4 - PURPLE,1 - PRESENT,1 - POINTED,1 - PRESENT,9 - SERRATE,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,1 - DARK GREEN,1 - SMOOTH,2 - RED,0 - ABSENT,1 - PROTRUDED,,1 - STRAW,,9 - MULTIPLE,0 - GLABROUS,9 - EXSERTED,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,12,1.0,10.3,2,0 - GLABROUS,2,1 - PENDANT,0 - ABSENT,8 - LATE,9 - HIGH (ALL UNIFORM),CHL - CHILI,,9 - HIGH,0 - ABSENT,,,,48,33,0.2,5 - PUNGENT,8 - 66% to 80% visible egg masses present on root system,7 - 51% to 65% of root system galled,,,,,,,,,,,,,
1077881,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077881,PI 592812,Capsicum annuum L.,9 - Dead plants,,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,9 - SUNKEN,0 - ABSENT,9 - SERRATE,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,1 - PRESENT,9 - ERECT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,,1 - STRAW,,9 - MULTIPLE,3 - SPARSE,9 - EXSERTED,0 - ABSENT,0 - ABSENT,2 - SAUCER SHAPED,10,3.0,26.6,3.2,3 - SPARSE,3,9 - ERECT,1 - PRESENT,5 - MEDIUM,9 - HIGH (ALL UNIFORM),PAP - PAPRIKA,,9 - HIGH,1 - PRESENT,,,,48,31,0.3,1 - SWEET,,,,,,,,,,,,,,,
1077893,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077893,PI 592813,Capsicum annuum L.,9 - Dead plants,,9 - TALL OR UPRIGHT,2 - YELLOW/BLUE,0 - ABSENT,9 - SUNKEN,0 - ABSENT,1 - SMOOTH,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,9 - ERECT,3 - ROUND,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,,1 - STRAW,,9 - MULTIPLE,0 - GLABROUS,9 - EXSERTED,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,2.5,1.0,22.8,4,0 - GLABROUS,2,9 - ERECT,,1 - EARLY,9 - HIGH (ALL UNIFORM),MIX - MIXED,,9 - HIGH,0 - ABSENT,,,,40,23,0.6,5 - PUNGENT,,,,,,,,,,,,,,,
1077895,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077895,PI 592814,Capsicum annuum L.,9 - Dead plants,,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,9 - SUNKEN,0 - ABSENT,1 - SMOOTH,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,9 - ERECT,3 - ROUND,1 - DARK GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,,1 - STRAW,,9 - MULTIPLE,0 - GLABROUS,9 - EXSERTED,0 - ABSENT,0 - ABSENT,2 - SAUCER SHAPED,2.3,2.0,15.7,2.7,9 - EXCESSIVE,2,1 - PENDANT,0 - ABSENT,1 - EARLY,9 - HIGH (ALL UNIFORM),MIX - MIXED,,9 - HIGH,0 - ABSENT,,,,47,25,0.4,1 - SWEET,5 - 26% to 35% visible egg masses present on root system,5 - 26% to 35% of root system galled,,,,,,,,,,,,,
1077900,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077900,PI 592815,Capsicum annuum L.,,,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,9 - SUNKEN,0 - ABSENT,1 - SMOOTH,2 - GREEN WHITE,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,1 - DARK GREEN,9 - CURLED,2 - RED,1 - PRESENT,1 - PROTRUDED,5,1 - STRAW,1 - GREEN,9 - MULTIPLE,0 - GLABROUS,1 - INSERTED,0 - ABSENT,0 - ABSENT,2 - SAUCER SHAPED,3,1.0,10.5,3.5,0 - GLABROUS,3,1 - PENDANT,0 - ABSENT,1 - EARLY,9 - HIGH (ALL UNIFORM),PIM - PIMIENTO,0 - SEPARATING CALYX (HAS Sp GENE),9 - HIGH,1 - PRESENT,"Y - YES, ACCESSION IS PART OF THE CORE",HARVESTED-FRUIT - Image of harvested fruit,,47,26,0.4,1 - SWEET,,,,,,,,,,,,,,,
1077903,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077903,PI 635811,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.02,,33.5,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077908,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077908,PI 586667,Capsicum annuum L.,"7 - Brown roots, large lesions on stems, girdling, whole plant wilted and stunted",,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,1 - POINTED,1 - PRESENT,1 - SMOOTH,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,,1 - STRAW,,9 - MULTIPLE,0 - GLABROUS,5 - SAME LEVEL,0 - ABSENT,0 - ABSENT,1 - CUP SHAPED,3.2,1.0,45.2,4.5,0 - GLABROUS,3,1 - PENDANT,0 - ABSENT,5 - MEDIUM,9 - HIGH (ALL UNIFORM),PIM - PIMIENTO,,9 - HIGH,0 - ABSENT,,,,49,49,0.5,1 - SWEET,,,,,,,,,,,,,,,
1077911,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077911,PI 592816,Capsicum annuum L.,"7 - Brown roots, large lesions on stems, girdling, whole plant wilted and stunted",,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,9 - SERRATE,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,4 - YELLOW,9 - CURLED,2 - RED,1 - PRESENT,5 - FLAT,5,1 - STRAW,1 - GREEN,9 - MULTIPLE,0 - GLABROUS,5 - SAME LEVEL,0 - ABSENT,0 - ABSENT,2 - SAUCER SHAPED,2.3,1.0,32.3,3.6,0 - GLABROUS,2,1 - PENDANT,0 - ABSENT,8 - LATE,9 - HIGH (ALL UNIFORM),PAP - PAPRIKA,0 - SEPARATING CALYX (HAS Sp GENE),9 - HIGH,1 - PRESENT,"Y - YES, ACCESSION IS PART OF THE CORE",PLANT - Image of plant,,45,31,0.4,1 - SWEET,,,,,,,,,,,,,,,
